nuts2_id,country,scenario,cf
RO12,Romania,Baseline,918.93
RO12,Romania,Baseline,4119.28
RO12,Romania,Baseline,1671.54
RO12,Romania,Baseline,2020.41
RO12,Romania,Baseline,4885.78
RO12,Romania,Baseline,4000.67
RO12,Romania,Baseline,2095.1
RO12,Romania,Baseline,2794.11
RO12,Romania,Baseline,3855.07
RO12,Romania,Baseline,3457.74
RO12,Romania,Baseline,2694.85
RO12,Romania,Baseline,2137.28
RO12,Romania,Baseline,1215.2
RO12,Romania,Baseline,1140.13
RO12,Romania,Baseline,1704.44
RO12,Romania,Baseline,1335.65
RO12,Romania,Baseline,9091.5
RO12,Romania,Baseline,1992.13
RO12,Romania,Baseline,4565.59
RO12,Romania,Baseline,3090.19
RO12,Romania,Baseline,2599.18
RO12,Romania,Baseline,1125.37
RO12,Romania,Baseline,470.65
RO12,Romania,Baseline,2585.69
RO12,Romania,Baseline,1481.14
RO12,Romania,Baseline,1307.4
RO12,Romania,Baseline,1921.98
RO12,Romania,Baseline,4171.08
RO12,Romania,Baseline,784.84
RO12,Romania,Baseline,2367.88
RO12,Romania,Baseline,3041.33
RO12,Romania,Baseline,882.38
RO12,Romania,Baseline,2923.81
RO12,Romania,Baseline,229.6
RO12,Romania,Baseline,1589.95
RO12,Romania,Baseline,2220.44
RO12,Romania,Baseline,2606.78
RO12,Romania,Baseline,2283.15
RO12,Romania,Baseline,1659.88
RO12,Romania,Baseline,3741.79
RO12,Romania,Baseline,1330.94
RO12,Romania,Baseline,4658.11
RO12,Romania,Baseline,1410.28
RO12,Romania,Baseline,1631.93
RO12,Romania,Baseline,467.54
RO12,Romania,Baseline,4091.04
RO12,Romania,Baseline,2961.86
RO12,Romania,Baseline,2147.1
RO12,Romania,Baseline,4028.86
RO12,Romania,Baseline,3480.96
RO12,Romania,Baseline,3692.68
RO12,Romania,Baseline,2109.95
RO12,Romania,Baseline,991.68
RO12,Romania,Baseline,2419.93
RO12,Romania,Baseline,939.59
RO12,Romania,Baseline,2472.46
RO12,Romania,Baseline,6538.28
RO12,Romania,Baseline,7841.68
RO12,Romania,Baseline,3326.5
RO12,Romania,Baseline,2357.34
RO12,Romania,Baseline,2232.66
RO12,Romania,Baseline,3001.23
RO12,Romania,Baseline,1286.04
RO12,Romania,Baseline,743.36
RO12,Romania,Baseline,1654.77
RO11,Romania,Baseline,2012.83
RO11,Romania,Baseline,2439.18
RO11,Romania,Baseline,2235.3
RO11,Romania,Baseline,2207.77
RO11,Romania,Baseline,2214.65
RO11,Romania,Baseline,2692.8
RO11,Romania,Baseline,711.23
RO11,Romania,Baseline,2186.76
RO11,Romania,Baseline,3663.05
RO11,Romania,Baseline,3081.2
RO11,Romania,Baseline,2484.8
RO11,Romania,Baseline,1947.8
RO11,Romania,Baseline,4784.37
RO11,Romania,Baseline,1857.63
RO11,Romania,Baseline,3979.62
RO11,Romania,Baseline,1391.23
RO11,Romania,Baseline,2192.8
RO11,Romania,Baseline,3269.01
RO11,Romania,Baseline,3098.46
RO11,Romania,Baseline,6802.04
RO11,Romania,Baseline,3492.5
RO11,Romania,Baseline,3433.35
RO11,Romania,Baseline,3819.42
RO11,Romania,Baseline,2957
RO11,Romania,Baseline,4255.42
RO11,Romania,Baseline,1895.93
RO11,Romania,Baseline,1107.39
RO11,Romania,Baseline,2206.08
RO11,Romania,Baseline,1080.85
RO11,Romania,Baseline,1933.17
RO11,Romania,Baseline,2292.3
RO11,Romania,Baseline,1262.12
RO11,Romania,Baseline,1619.53
RO11,Romania,Baseline,1578.64
RO11,Romania,Baseline,1249.34
RO11,Romania,Baseline,2354.35
RO11,Romania,Baseline,4064.53
RO11,Romania,Baseline,2036.54
RO11,Romania,Baseline,3038
RO11,Romania,Baseline,2082.31
RO11,Romania,Baseline,1475.97
RO11,Romania,Baseline,4404.47
RO11,Romania,Baseline,3316.44
RO11,Romania,Baseline,3099.2
RO11,Romania,Baseline,1820.33
RO11,Romania,Baseline,2478.11
RO11,Romania,Baseline,2742.92
RO11,Romania,Baseline,1610.91
RO11,Romania,Baseline,2401.11
RO11,Romania,Baseline,2817.49
RO11,Romania,Baseline,1433.12
RO11,Romania,Baseline,1176
RO11,Romania,Baseline,602.64
RO11,Romania,Baseline,1885.42
RO11,Romania,Baseline,1018.91
RO11,Romania,Baseline,2200.86
RO11,Romania,Baseline,3025.72
RO11,Romania,Baseline,1013.71
RO11,Romania,Baseline,1750.69
RO11,Romania,Baseline,2031.03
RO11,Romania,Baseline,1091.9
RO11,Romania,Baseline,2356.98
RO11,Romania,Baseline,1483.19
RO11,Romania,Baseline,2177.48
RO11,Romania,Baseline,2559.72
RO11,Romania,Baseline,3694.66
RO11,Romania,Baseline,1357.02
RO11,Romania,Baseline,3613.4
RO11,Romania,Baseline,2049.93
RO11,Romania,Baseline,889.74
RO11,Romania,Baseline,3303.33
RO11,Romania,Baseline,3308.15
RO11,Romania,Baseline,2654.38
RO11,Romania,Baseline,1448.28
RO11,Romania,Baseline,1131.24
RO11,Romania,Baseline,3205.86
RO11,Romania,Baseline,1893.28
RO11,Romania,Baseline,1614.57
RO11,Romania,Baseline,2068.56
RO11,Romania,Baseline,2421.03
RO11,Romania,Baseline,3992.56
RO11,Romania,Baseline,3543.68
RO11,Romania,Baseline,1870.61
RO11,Romania,Baseline,2029.12
RO11,Romania,Baseline,1729.12
RO11,Romania,Baseline,3199.4
RO11,Romania,Baseline,2052.11
RO11,Romania,Baseline,506.55
RO11,Romania,Baseline,2982.13
RO11,Romania,Baseline,2271.37
RO11,Romania,Baseline,1090.15
RO11,Romania,Baseline,1170.45
RO11,Romania,Baseline,2105.58
RO11,Romania,Baseline,910.96
RO11,Romania,Baseline,1412.82
RO11,Romania,Baseline,1269.24
RO11,Romania,Baseline,1822.18
RO11,Romania,Baseline,1423.03
RO11,Romania,Baseline,1769.7
RO11,Romania,Baseline,3162.5
RO11,Romania,Baseline,758.87
RO11,Romania,Baseline,3688.96
RO11,Romania,Baseline,1319.13
RO11,Romania,Baseline,5024.85
RO11,Romania,Baseline,1566.15
RO11,Romania,Baseline,1475.87
RO11,Romania,Baseline,1282.08
RO11,Romania,Baseline,1625.17
RO11,Romania,Baseline,2791.8
RO11,Romania,Baseline,6283.5
RO11,Romania,Baseline,1941.94
RO11,Romania,Baseline,1704.81
RO11,Romania,Baseline,1484.78
RO11,Romania,Baseline,1161.97
RO11,Romania,Baseline,1024.5
RO11,Romania,Baseline,1524.99
RO11,Romania,Baseline,862.95
RO11,Romania,Baseline,2143.68
RO11,Romania,Baseline,1966.32
RO11,Romania,Baseline,868.67
RO11,Romania,Baseline,2678.45
RO11,Romania,Baseline,1280.42
RO11,Romania,Baseline,2546.56
RO11,Romania,Baseline,1018.65
RO11,Romania,Baseline,5504.97
RO11,Romania,Baseline,1371.38
RO11,Romania,Baseline,1973.41
RO11,Romania,Baseline,1163.8
RO11,Romania,Baseline,2479.5
RO11,Romania,Baseline,1722.2
RO11,Romania,Baseline,1750.9
RO11,Romania,Baseline,3004.89
RO11,Romania,Baseline,1364.53
RO11,Romania,Baseline,2129.75
RO11,Romania,Baseline,1618.09
RO11,Romania,Baseline,1336.34
RO11,Romania,Baseline,1749.02
RO11,Romania,Baseline,2972.11
RO11,Romania,Baseline,1802.54
RO11,Romania,Baseline,2101.62
RO11,Romania,Baseline,948.72
RO11,Romania,Baseline,2318.62
RO11,Romania,Baseline,805.28
RO11,Romania,Baseline,1311.8
RO11,Romania,Baseline,2002.52
RO11,Romania,Baseline,1086.27
RO11,Romania,Baseline,1081.57
RO11,Romania,Baseline,1684.63
RO11,Romania,Baseline,1483.59
RO11,Romania,Baseline,1481.27
RO11,Romania,Baseline,1811.14
RO11,Romania,Baseline,1411.5
RO11,Romania,Baseline,1814.63
RO11,Romania,Baseline,1026.68
RO11,Romania,Baseline,2553.97
RO11,Romania,Baseline,675.06
RO11,Romania,Baseline,1773.23
RO11,Romania,Baseline,866.73
RO11,Romania,Baseline,2410.22
RO11,Romania,Baseline,2505.76
RO11,Romania,Baseline,3167.15
RO11,Romania,Baseline,1269.14
RO11,Romania,Baseline,742.03
RO11,Romania,Baseline,789.37
RO11,Romania,Baseline,1245
RO11,Romania,Baseline,2120.01
RO11,Romania,Baseline,974.43
RO11,Romania,Baseline,1003.89
RO11,Romania,Baseline,1463.56
RO11,Romania,Baseline,1949.56
RO11,Romania,Baseline,2026.35
RO11,Romania,Baseline,1186.04
RO11,Romania,Baseline,975.41
RO11,Romania,Baseline,2228.28
RO11,Romania,Baseline,2133.85
RO11,Romania,Baseline,652.5
RO21,Romania,Baseline,2884.35
RO21,Romania,Baseline,646.75
RO21,Romania,Baseline,5583.24
RO21,Romania,Baseline,638.2
RO21,Romania,Baseline,1561
RO21,Romania,Baseline,1147.44
RO21,Romania,Baseline,3074.38
RO21,Romania,Baseline,1524.06
RO21,Romania,Baseline,858.47
RO21,Romania,Baseline,933.63
RO21,Romania,Baseline,348.29
RO21,Romania,Baseline,4724.83
RO21,Romania,Baseline,743.55
RO21,Romania,Baseline,607.11
RO21,Romania,Baseline,1689.74
RO21,Romania,Baseline,2298.04
RO21,Romania,Baseline,6353.26
RO21,Romania,Baseline,881.56
RO21,Romania,Baseline,1217.23
RO21,Romania,Baseline,1184.4
RO21,Romania,Baseline,771.62
RO21,Romania,Baseline,626.75
RO21,Romania,Baseline,472.66
RO21,Romania,Baseline,644.2
RO21,Romania,Baseline,810.28
RO21,Romania,Baseline,1578.46
RO21,Romania,Baseline,1139.88
RO21,Romania,Baseline,1758.18
RO21,Romania,Baseline,484.76
RO21,Romania,Baseline,1522.64
RO21,Romania,Baseline,1421.29
RO21,Romania,Baseline,2556.99
RO21,Romania,Baseline,358.2
RO21,Romania,Baseline,481.07
RO21,Romania,Baseline,1760.66
RO21,Romania,Baseline,516.88
RO21,Romania,Baseline,234.67
RO21,Romania,Baseline,1036.05
RO21,Romania,Baseline,443.54
RO21,Romania,Baseline,680.16
RO21,Romania,Baseline,1798.67
RO21,Romania,Baseline,648.66
RO21,Romania,Baseline,806.82
RO21,Romania,Baseline,438.92
RO21,Romania,Baseline,404.58
RO21,Romania,Baseline,1652.73
RO21,Romania,Baseline,225.24
RO21,Romania,Baseline,853.08
RO21,Romania,Baseline,1086.82
RO21,Romania,Baseline,3032.96
RO21,Romania,Baseline,2587.66
RO21,Romania,Baseline,500.71
RO21,Romania,Baseline,1052.45
RO21,Romania,Baseline,2924.92
RO21,Romania,Baseline,986.61
RO21,Romania,Baseline,551.63
RO21,Romania,Baseline,503.83
RO21,Romania,Baseline,2165.09
RO21,Romania,Baseline,606.76
RO21,Romania,Baseline,1080.76
RO21,Romania,Baseline,1126.02
RO21,Romania,Baseline,699.1
RO21,Romania,Baseline,2916.77
RO21,Romania,Baseline,1465.59
RO21,Romania,Baseline,411.78
RO21,Romania,Baseline,592.57
RO21,Romania,Baseline,356.92
RO21,Romania,Baseline,1187.5
RO21,Romania,Baseline,2154.1
RO21,Romania,Baseline,928.14
RO21,Romania,Baseline,512.9
RO21,Romania,Baseline,2901.79
RO21,Romania,Baseline,1697.24
RO21,Romania,Baseline,240.72
RO21,Romania,Baseline,1379.74
RO21,Romania,Baseline,1198.59
RO21,Romania,Baseline,1394.55
RO21,Romania,Baseline,711.79
RO21,Romania,Baseline,5585.82
RO21,Romania,Baseline,2421.36
RO21,Romania,Baseline,706.16
RO21,Romania,Baseline,499.54
RO21,Romania,Baseline,1498.77
RO21,Romania,Baseline,358.24
RO21,Romania,Baseline,343.86
RO21,Romania,Baseline,889.06
RO21,Romania,Baseline,1458.04
RO21,Romania,Baseline,292.53
RO21,Romania,Baseline,126.58
RO21,Romania,Baseline,1176.31
RO21,Romania,Baseline,279.48
RO21,Romania,Baseline,797.67
RO21,Romania,Baseline,1085.05
RO21,Romania,Baseline,1108.68
RO21,Romania,Baseline,845.27
RO21,Romania,Baseline,1727.19
RO21,Romania,Baseline,850.47
RO21,Romania,Baseline,446.09
RO21,Romania,Baseline,886.49
RO21,Romania,Baseline,933.84
RO21,Romania,Baseline,1779.97
RO21,Romania,Baseline,571.99
RO21,Romania,Baseline,938.96
RO21,Romania,Baseline,870.46
RO21,Romania,Baseline,312.91
RO21,Romania,Baseline,1168.12
RO21,Romania,Baseline,638.45
RO21,Romania,Baseline,633.23
RO21,Romania,Baseline,1288.55
RO21,Romania,Baseline,427.25
RO21,Romania,Baseline,319.93
RO21,Romania,Baseline,311.84
RO21,Romania,Baseline,849.8
RO21,Romania,Baseline,311.84
RO21,Romania,Baseline,419.23
RO21,Romania,Baseline,618.41
RO21,Romania,Baseline,730.85
RO21,Romania,Baseline,1339.64
RO21,Romania,Baseline,266.42
RO21,Romania,Baseline,1006.3
RO21,Romania,Baseline,328.93
RO21,Romania,Baseline,539.5
RO21,Romania,Baseline,994.54
RO21,Romania,Baseline,744.66
RO21,Romania,Baseline,890.17
RO21,Romania,Baseline,801.76
RO21,Romania,Baseline,441.16
RO21,Romania,Baseline,590.14
RO21,Romania,Baseline,936.36
RO21,Romania,Baseline,1395.19
RO21,Romania,Baseline,361.72
RO21,Romania,Baseline,1288.6
RO21,Romania,Baseline,323.09
RO21,Romania,Baseline,975.03
RO21,Romania,Baseline,747.39
RO21,Romania,Baseline,802.22
RO21,Romania,Baseline,496.51
RO21,Romania,Baseline,1729.03
RO21,Romania,Baseline,501.46
RO21,Romania,Baseline,370.06
RO21,Romania,Baseline,706.06
RO21,Romania,Baseline,405.02
RO21,Romania,Baseline,714.18
RO21,Romania,Baseline,602.31
RO21,Romania,Baseline,1475.76
RO21,Romania,Baseline,1089.37
RO21,Romania,Baseline,2400.08
RO21,Romania,Baseline,415.64
RO21,Romania,Baseline,298.86
RO21,Romania,Baseline,919.57
RO21,Romania,Baseline,1351.94
RO21,Romania,Baseline,505.52
RO21,Romania,Baseline,1312.94
RO21,Romania,Baseline,953.76
RO21,Romania,Baseline,455.17
RO21,Romania,Baseline,1957.8
RO21,Romania,Baseline,1407.32
RO21,Romania,Baseline,268.02
RO21,Romania,Baseline,1555.52
RO21,Romania,Baseline,314.88
RO21,Romania,Baseline,696.93
RO21,Romania,Baseline,1259.74
RO21,Romania,Baseline,340.76
RO21,Romania,Baseline,402.11
RO21,Romania,Baseline,1185.05
RO21,Romania,Baseline,592.91
RO21,Romania,Baseline,2386.15
RO21,Romania,Baseline,351.12
RO21,Romania,Baseline,856.43
RO21,Romania,Baseline,915.72
RO21,Romania,Baseline,4094.71
RO21,Romania,Baseline,329.78
RO21,Romania,Baseline,2431.8
RO21,Romania,Baseline,1136.6
RO21,Romania,Baseline,1474.7
RO21,Romania,Baseline,798.02
RO21,Romania,Baseline,1305.02
RO21,Romania,Baseline,779.73
RO21,Romania,Baseline,970.44
RO21,Romania,Baseline,636.42
RO21,Romania,Baseline,737.46
RO21,Romania,Baseline,857.69
RO21,Romania,Baseline,244.27
RO21,Romania,Baseline,780.43
RO21,Romania,Baseline,475.31
RO21,Romania,Baseline,1098.34
RO21,Romania,Baseline,685.08
RO21,Romania,Baseline,870.94
RO21,Romania,Baseline,1203.81
RO21,Romania,Baseline,627.61
RO21,Romania,Baseline,778.77
RO21,Romania,Baseline,818.95
RO21,Romania,Baseline,459.63
RO21,Romania,Baseline,414.77
RO21,Romania,Baseline,1008.57
RO21,Romania,Baseline,1060.18
RO21,Romania,Baseline,769.42
RO21,Romania,Baseline,469.96
RO21,Romania,Baseline,687.4
RO21,Romania,Baseline,765.64
RO21,Romania,Baseline,1082.58
RO21,Romania,Baseline,350.06
RO21,Romania,Baseline,963.63
RO21,Romania,Baseline,1487.82
RO21,Romania,Baseline,8649.67
RO21,Romania,Baseline,449.99
RO21,Romania,Baseline,1595.08
RO21,Romania,Baseline,1336.19
RO21,Romania,Baseline,1271.12
RO21,Romania,Baseline,1418.38
RO21,Romania,Baseline,710.88
RO21,Romania,Baseline,1042.61
RO21,Romania,Baseline,696.74
RO21,Romania,Baseline,1059.15
RO21,Romania,Baseline,545.42
RO21,Romania,Baseline,1198.24
RO21,Romania,Baseline,571.8
RO21,Romania,Baseline,633.07
RO21,Romania,Baseline,1003.42
RO21,Romania,Baseline,1396.91
RO21,Romania,Baseline,1343.09
RO21,Romania,Baseline,759.07
RO21,Romania,Baseline,445.43
RO21,Romania,Baseline,215.11
RO21,Romania,Baseline,227.52
RO21,Romania,Baseline,616.1
RO21,Romania,Baseline,802.83
RO21,Romania,Baseline,749.24
RO21,Romania,Baseline,6356.3
RO21,Romania,Baseline,826.31
RO21,Romania,Baseline,869.77
RO21,Romania,Baseline,1442.72
RO21,Romania,Baseline,517.26
RO21,Romania,Baseline,274.61
RO21,Romania,Baseline,1093.11
RO21,Romania,Baseline,1152.76
RO21,Romania,Baseline,1168.98
RO21,Romania,Baseline,784.01
RO21,Romania,Baseline,579.25
RO21,Romania,Baseline,760.34
RO21,Romania,Baseline,428.27
RO21,Romania,Baseline,837.12
RO21,Romania,Baseline,1645.35
RO21,Romania,Baseline,1090.13
RO21,Romania,Baseline,1377.21
RO21,Romania,Baseline,545.75
RO21,Romania,Baseline,693.01
RO21,Romania,Baseline,872.03
RO21,Romania,Baseline,922.61
RO21,Romania,Baseline,2677.67
RO21,Romania,Baseline,1588.82
RO21,Romania,Baseline,1401.92
RO21,Romania,Baseline,654.21
RO21,Romania,Baseline,828.86
RO21,Romania,Baseline,549.23
RO21,Romania,Baseline,767.16
RO21,Romania,Baseline,372.08
RO21,Romania,Baseline,801.45
RO21,Romania,Baseline,1068.16
RO21,Romania,Baseline,190.32
RO21,Romania,Baseline,633.73
RO21,Romania,Baseline,591.89
RO21,Romania,Baseline,925.21
RO21,Romania,Baseline,579.98
RO21,Romania,Baseline,366.43
RO21,Romania,Baseline,559.48
RO21,Romania,Baseline,766.77
RO21,Romania,Baseline,980.87
RO21,Romania,Baseline,780.53
RO21,Romania,Baseline,1055.26
RO21,Romania,Baseline,1461.5
RO21,Romania,Baseline,585.65
RO21,Romania,Baseline,980.54
RO21,Romania,Baseline,493.49
RO21,Romania,Baseline,997.61
RO21,Romania,Baseline,1286.52
RO21,Romania,Baseline,1169.86
RO21,Romania,Baseline,612.78
RO21,Romania,Baseline,683.79
RO21,Romania,Baseline,377.02
RO21,Romania,Baseline,384.84
RO21,Romania,Baseline,858.75
RO21,Romania,Baseline,739.18
RO21,Romania,Baseline,774.48
RO21,Romania,Baseline,435.95
RO21,Romania,Baseline,1142.76
RO21,Romania,Baseline,389.08
RO21,Romania,Baseline,1145.68
RO21,Romania,Baseline,1709
RO21,Romania,Baseline,900.68
RO21,Romania,Baseline,549.73
RO21,Romania,Baseline,1104.38
RO21,Romania,Baseline,299.82
RO21,Romania,Baseline,599.43
RO21,Romania,Baseline,519.22
RO21,Romania,Baseline,834.33
RO21,Romania,Baseline,983.9
RO21,Romania,Baseline,990.61
RO21,Romania,Baseline,614.13
RO21,Romania,Baseline,685.47
RO21,Romania,Baseline,1641.37
RO21,Romania,Baseline,1846.67
RO21,Romania,Baseline,3499.32
RO21,Romania,Baseline,619.08
RO21,Romania,Baseline,1460.56
RO21,Romania,Baseline,675.97
RO21,Romania,Baseline,1149.85
RO21,Romania,Baseline,922.99
RO21,Romania,Baseline,1440.85
RO21,Romania,Baseline,859.12
RO21,Romania,Baseline,973.92
RO21,Romania,Baseline,486
RO21,Romania,Baseline,995.08
RO21,Romania,Baseline,824.63
RO21,Romania,Baseline,487.81
RO21,Romania,Baseline,1639.79
RO21,Romania,Baseline,1206.89
RO21,Romania,Baseline,937.78
RO21,Romania,Baseline,528.14
RO21,Romania,Baseline,601.19
RO21,Romania,Baseline,1005.28
RO21,Romania,Baseline,1072.59
RO21,Romania,Baseline,832.85
RO21,Romania,Baseline,1373.88
RO21,Romania,Baseline,708.76
RO21,Romania,Baseline,2057.14
RO21,Romania,Baseline,794.77
RO21,Romania,Baseline,935.19
RO21,Romania,Baseline,598.09
RO21,Romania,Baseline,369.57
RO21,Romania,Baseline,427.27
RO21,Romania,Baseline,995.71
RO21,Romania,Baseline,656.59
RO21,Romania,Baseline,996.98
RO21,Romania,Baseline,520.96
RO21,Romania,Baseline,252.28
RO21,Romania,Baseline,494.43
RO21,Romania,Baseline,818.45
RO21,Romania,Baseline,841.61
RO21,Romania,Baseline,907.05
RO21,Romania,Baseline,1256.16
RO21,Romania,Baseline,1543.5
RO21,Romania,Baseline,668
RO21,Romania,Baseline,823.31
RO21,Romania,Baseline,1133.33
RO21,Romania,Baseline,529.04
RO21,Romania,Baseline,405.63
RO21,Romania,Baseline,2094.14
RO21,Romania,Baseline,742.57
RO21,Romania,Baseline,422.94
RO21,Romania,Baseline,1175.16
RO21,Romania,Baseline,876.54
RO21,Romania,Baseline,1018.75
RO21,Romania,Baseline,1204.71
RO21,Romania,Baseline,877.06
RO21,Romania,Baseline,968.37
RO21,Romania,Baseline,1800.73
RO21,Romania,Baseline,1002.85
RO21,Romania,Baseline,650.59
RO21,Romania,Baseline,1092.2
RO21,Romania,Baseline,652.79
RO21,Romania,Baseline,396.19
RO21,Romania,Baseline,490.33
RO21,Romania,Baseline,491.14
RO21,Romania,Baseline,761.66
RO21,Romania,Baseline,1013.11
RO21,Romania,Baseline,1169.66
RO21,Romania,Baseline,1746.67
RO21,Romania,Baseline,536.77
RO21,Romania,Baseline,1596.93
RO21,Romania,Baseline,1835.79
RO21,Romania,Baseline,1025.93
RO21,Romania,Baseline,851.52
RO21,Romania,Baseline,630.06
RO21,Romania,Baseline,1118.71
RO21,Romania,Baseline,952.6
RO21,Romania,Baseline,477.16
RO21,Romania,Baseline,437.03
RO21,Romania,Baseline,1756.46
RO21,Romania,Baseline,995.04
RO21,Romania,Baseline,1324.27
RO21,Romania,Baseline,574.59
RO21,Romania,Baseline,2027.97
RO21,Romania,Baseline,268.13
RO21,Romania,Baseline,1035.71
RO21,Romania,Baseline,889.32
RO21,Romania,Baseline,594.84
RO21,Romania,Baseline,790.59
RO21,Romania,Baseline,546.22
RO21,Romania,Baseline,796.23
RO21,Romania,Baseline,414.14
RO21,Romania,Baseline,1418.63
RO21,Romania,Baseline,563.73
RO21,Romania,Baseline,1290.59
RO21,Romania,Baseline,1819.2
RO21,Romania,Baseline,258.98
RO21,Romania,Baseline,931.49
RO21,Romania,Baseline,2526.11
RO21,Romania,Baseline,716.99
RO21,Romania,Baseline,767.41
RO21,Romania,Baseline,959.6
RO21,Romania,Baseline,829.53
RO21,Romania,Baseline,891.01
RO21,Romania,Baseline,692.81
RO21,Romania,Baseline,504.05
RO21,Romania,Baseline,845.16
RO21,Romania,Baseline,702.77
RO21,Romania,Baseline,718.98
RO21,Romania,Baseline,888.29
RO21,Romania,Baseline,981.55
RO21,Romania,Baseline,369.33
RO21,Romania,Baseline,780.2
RO21,Romania,Baseline,1543.93
RO21,Romania,Baseline,759.19
RO21,Romania,Baseline,486.83
RO21,Romania,Baseline,860.53
RO21,Romania,Baseline,738.21
RO21,Romania,Baseline,851.74
RO21,Romania,Baseline,697.85
RO21,Romania,Baseline,1175.58
RO21,Romania,Baseline,851.26
RO21,Romania,Baseline,587.61
RO21,Romania,Baseline,2401.34
RO21,Romania,Baseline,1945.51
RO41,Romania,RCP2.6,624.6
RO41,Romania,RCP2.6,1012.8
RO41,Romania,RCP2.6,689.85
RO41,Romania,RCP2.6,682.88
RO41,Romania,RCP2.6,588.97
RO41,Romania,RCP2.6,795
RO41,Romania,RCP2.6,535.8
RO41,Romania,RCP2.6,1009.12
RO41,Romania,RCP2.6,1334.02
RO41,Romania,RCP2.6,1255.27
RO41,Romania,RCP2.6,730.25
RO41,Romania,RCP2.6,707.7
RO41,Romania,RCP2.6,1247.07
RO41,Romania,RCP2.6,1310.93
RO41,Romania,RCP2.6,962.06
RO41,Romania,RCP2.6,558.15
RO41,Romania,RCP2.6,1381.75
RO41,Romania,RCP2.6,1245.62
RO41,Romania,RCP2.6,912.46
RO41,Romania,RCP2.6,806.11
RO41,Romania,RCP2.6,1008.37
RO41,Romania,RCP2.6,607.74
RO41,Romania,RCP2.6,1017.28
RO41,Romania,RCP2.6,1590.72
RO41,Romania,RCP2.6,929.09
RO41,Romania,RCP2.6,1107.01
RO41,Romania,RCP2.6,1109.59
RO41,Romania,RCP2.6,1037.19
RO41,Romania,RCP2.6,1163.74
RO41,Romania,RCP2.6,833.7
RO41,Romania,RCP2.6,573.87
RO41,Romania,RCP2.6,1129.24
RO41,Romania,RCP2.6,1154.07
RO41,Romania,RCP2.6,737.69
RO41,Romania,RCP2.6,705.02
RO41,Romania,RCP2.6,648.81
RO41,Romania,RCP2.6,1098.93
RO41,Romania,RCP2.6,1515.1
RO41,Romania,RCP2.6,672.03
RO41,Romania,RCP2.6,989.54
RO41,Romania,RCP2.6,737.67
RO41,Romania,RCP2.6,1136.47
RO41,Romania,RCP2.6,1326.07
RO41,Romania,RCP2.6,1128.29
RO41,Romania,RCP2.6,1010.43
RO41,Romania,RCP2.6,1204.54
RO41,Romania,RCP2.6,1273.62
RO41,Romania,RCP2.6,1097.14
RO41,Romania,RCP2.6,1326.33
RO41,Romania,RCP2.6,2529.77
RO41,Romania,RCP2.6,1032.78
RO41,Romania,RCP2.6,684.43
RO41,Romania,RCP2.6,922.73
RO41,Romania,RCP2.6,309.76
RO41,Romania,RCP2.6,209.22
RO41,Romania,RCP2.6,862.59
RO41,Romania,RCP2.6,836.41
RO41,Romania,RCP2.6,1241.12
RO41,Romania,RCP2.6,354.61
RO41,Romania,RCP2.6,923.95
RO41,Romania,RCP2.6,605.59
RO41,Romania,RCP2.6,1139.74
RO41,Romania,RCP2.6,812.97
RO41,Romania,RCP2.6,1169.38
RO41,Romania,RCP2.6,723.55
RO41,Romania,RCP2.6,1208.02
RO41,Romania,RCP2.6,779.71
RO41,Romania,RCP2.6,1257.41
RO41,Romania,RCP2.6,1068.62
RO41,Romania,RCP2.6,807.37
RO41,Romania,RCP2.6,881.9
RO41,Romania,RCP2.6,1447.93
RO41,Romania,RCP2.6,2841.9
RO41,Romania,RCP2.6,1009.76
RO41,Romania,RCP2.6,1021.59
RO41,Romania,RCP2.6,890.61
RO41,Romania,RCP2.6,1140.66
RO41,Romania,RCP2.6,779.1
RO41,Romania,RCP2.6,1149.4
RO41,Romania,RCP2.6,1448.67
RO41,Romania,RCP2.6,910.98
RO41,Romania,RCP2.6,636.33
RO41,Romania,RCP2.6,803.4
RO41,Romania,RCP2.6,615.88
RO41,Romania,RCP2.6,860.12
RO41,Romania,RCP2.6,762
RO41,Romania,RCP2.6,983.07
RO41,Romania,RCP2.6,664.67
RO41,Romania,RCP2.6,484.48
RO41,Romania,RCP2.6,1150.75
RO41,Romania,RCP2.6,585.87
RO41,Romania,RCP2.6,1294.63
RO41,Romania,RCP2.6,965.88
RO41,Romania,RCP2.6,854.45
RO41,Romania,RCP2.6,601.58
RO41,Romania,RCP2.6,1284.54
RO41,Romania,RCP2.6,1018.33
RO41,Romania,RCP2.6,771.24
RO41,Romania,RCP2.6,803.71
RO41,Romania,RCP2.6,799.13
RO41,Romania,RCP2.6,793.29
RO41,Romania,RCP2.6,678.64
RO41,Romania,RCP2.6,615.62
RO41,Romania,RCP2.6,679.95
RO41,Romania,RCP2.6,1517.76
RO41,Romania,RCP2.6,1276.94
RO41,Romania,RCP2.6,1267.1
RO41,Romania,RCP2.6,784.15
RO41,Romania,RCP2.6,1072.83
RO41,Romania,RCP2.6,529.63
RO41,Romania,RCP2.6,1067.97
RO41,Romania,RCP2.6,1756.55
RO41,Romania,RCP2.6,871.1
RO41,Romania,RCP2.6,1154.99
RO41,Romania,RCP2.6,727
RO41,Romania,RCP2.6,862.98
RO41,Romania,RCP2.6,667.35
RO41,Romania,RCP2.6,1000.92
RO41,Romania,RCP2.6,1027.64
RO41,Romania,RCP2.6,642.02
